college_name,choice_code,course_name,category,rank,percentile
"2135 Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",213524210,Computer Science and Engineering,GNTC,26657,74.17
"2135 Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",213524210,Computer Science and Engineering,GNTD,27832,73.6
"2135 Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",213524210,Computer Science and Engineering,GOBC,24894,75.03
"2135 Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",213524210,Computer Science and Engineering,GSEBC,25762,74.97
"2135 Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",213524210,Computer Science and Engineering,LOPEN,20996,76.97
"2135 Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",213524210,Computer Science and Engineering,LSC,35123,70.06
"2135 Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",213524210,Computer Science and Engineering,LNTA,35026,70.11
"2135 Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",213524210,Computer Science and Engineering,LNTB,38912,68.06
"2135 Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",213524210,Computer Science and Engineering,LOBC,28600,73.26
"2135 Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",213524210,Computer Science and Engineering,LSEBC,22837,76.06
"2135 Hi-Tech Institute of Technology, Chhatrapati Sambhajinagar (Un-Aided)",213524210,Computer Science and Engineering,EWS,45872,62.63
"2136 Aditya Engineering College , Beed (Un-Aided)",213619110,Civil Engineering,GOPEN,20971,77.0
"2136 Aditya Engineering College , Beed (Un-Aided)",213619110,Civil Engineering,GSC,34404,70.42
"2136 Aditya Engineering College , Beed (Un-Aided)",213619110,Civil Engineering,GST,32499,71.37
"2136 Aditya Engineering College , Beed (Un-Aided)",213619110,Civil Engineering,GNTA,21464,76.74
"2136 Aditya Engineering College , Beed (Un-Aided)",213619110,Civil Engineering,GNTB,35043,70.11
"2136 Aditya Engineering College , Beed (Un-Aided)",213619110,Civil Engineering,GNTC,33029,71.11
"2136 Aditya Engineering College , Beed (Un-Aided)",213619110,Civil Engineering,GNTD,22203,76.37
"2136 Aditya Engineering College , Beed (Un-Aided)",213619110,Civil Engineering,GOBC,39812,67.58
"2136 Aditya Engineering College , Beed (Un-Aided)",213619110,Civil Engineering,GSEBC,45825,62.68
"2136 Aditya Engineering College , Beed (Un-Aided)",213619110,Civil Engineering,LOPEN,6820,85.53
"2136 Aditya Engineering College , Beed (Un-Aided)",213619110,Civil Engineering,LSC,48008,58.65
"2136 Aditya Engineering College , Beed (Un-Aided)",213619110,Civil Engineering,LOBC,47225,60.51
"2136 Aditya Engineering College , Beed (Un-Aided)",213619110,Civil Engineering,PWD-O,48798,54.56
"2136 Aditya Engineering College , Beed (Un-Aided)",213619110,Civil Engineering,EWS,17294,79.0
"2136 Aditya Engineering College , Beed (Un-Aided)",213624610,Information Technology,GOPEN,33174,71.03
"2136 Aditya Engineering College , Beed (Un-Aided)",213624610,Information Technology,GSC,47484,60.0
"2136 Aditya Engineering College , Beed (Un-Aided)",213624610,Information Technology,GNTA,34786,70.23
"2136 Aditya Engineering College , Beed (Un-Aided)",213624610,Information Technology,GNTB,34933,70.17
"2136 Aditya Engineering College , Beed (Un-Aided)",213624610,Information Technology,GNTC,45951,62.51
"2136 Aditya Engineering College , Beed (Un-Aided)",213624610,Information Technology,GNTD,38166,68.47
"2136 Aditya Engineering College , Beed (Un-Aided)",213624610,Information Technology,GOBC,45994,62.46
"2136 Aditya Engineering College , Beed (Un-Aided)",213624610,Information Technology,GSEBC,44112,64.51
"2136 Aditya Engineering College , Beed (Un-Aided)",213624610,Information Technology,LOPEN,32849,71.19
"2136 Aditya Engineering College , Beed (Un-Aided)",213624610,Information Technology,LSC,47320,60.34
"2136 Aditya Engineering College , Beed (Un-Aided)",213624610,Information Technology,LNTB,36322,69.49
"2136 Aditya Engineering College , Beed (Un-Aided)",213624610,Information Technology,LOBC,42861,65.54
"2136 Aditya Engineering College , Beed (Un-Aided)",213624610,Information Technology,EWS,38804,68.12
"2136 Aditya Engineering College , Beed (Un-Aided)",213637210,Electronics and Telecommunication Engg,GOPEN,32844,71.2
"2136 Aditya Engineering College , Beed (Un-Aided)",213637210,Electronics and Telecommunication Engg,GSC,48826,54.3
"2136 Aditya Engineering College , Beed (Un-Aided)",213637210,Electronics and Telecommunication Engg,GNTA,33001,71.12
"2136 Aditya Engineering College , Beed (Un-Aided)",213637210,Electronics and Telecommunication Engg,GOBC,46376,61.94
"2136 Aditya Engineering College , Beed (Un-Aided)",213637210,Electronics and Telecommunication Engg,GSEBC,37212,69.0
"2136 Aditya Engineering College , Beed (Un-Aided)",213637210,Electronics and Telecommunication Engg,LOPEN,37982,68.57
"2136 Aditya Engineering College , Beed (Un-Aided)",213637210,Electronics and Telecommunication Engg,LSC,46118,62.29
"2136 Aditya Engineering College , Beed (Un-Aided)",213637210,Electronics and Telecommunication Engg,LNTD,43733,64.88
"2136 Aditya Engineering College , Beed (Un-Aided)",213637210,Electronics and Telecommunication Engg,LOBC,45432,63.18
"2136 Aditya Engineering College , Beed (Un-Aided)",213637210,Electronics and Telecommunication Engg,EWS,38463,68.32
"2136 Aditya Engineering College , Beed (Un-Aided)",213691210,Computer Science and Engineering(Data Science),GOPEN,47361,60.24
"2136 Aditya Engineering College , Beed (Un-Aided)",213691210,Computer Science and Engineering(Data Science),LOPEN,38589,68.25
"2136 Aditya Engineering College , Beed (Un-Aided)",213691210,Computer Science and Engineering(Data Science),LOBC,46414,61.88
"2136 Aditya Engineering College , Beed (Un-Aided)",213691210,Computer Science and Engineering(Data Science),EWS,40312,67.29
"2136 Aditya Engineering College , Beed (Un-Aided)",213692110,Artificial Intelligence and Machine Learning,GOPEN,44526,64.11
"2136 Aditya Engineering College , Beed (Un-Aided)",213692110,Artificial Intelligence and Machine Learning,LOPEN,48045,58.51
"2136 Aditya Engineering College , Beed (Un-Aided)",213692110,Artificial Intelligence and Machine Learning,EWS,9174,83.83
"2137 Nagnathappa Halge Engineering College, Parli, Beed (Un-Aided)",213719110,Civil Engineering,GOPEN,39328,67.84
"2137 Nagnathappa Halge Engineering College, Parli, Beed (Un-Aided)",213719110,Civil Engineering,GSC,46966,61.05
"2137 Nagnathappa Halge Engineering College, Parli, Beed (Un-Aided)",213719110,Civil Engineering,GNTA,41579,66.47
"2137 Nagnathappa Halge Engineering College, Parli, Beed (Un-Aided)",213719110,Civil Engineering,GNTD,44601,64.06
"2137 Nagnathappa Halge Engineering College, Parli, Beed (Un-Aided)",213719110,Civil Engineering,GOBC,42207,66.03
"2137 Nagnathappa Halge Engineering College, Parli, Beed (Un-Aided)",213719110,Civil Engineering,LOPEN,40705,67.03
"2137 Nagnathappa Halge Engineering College, Parli, Beed (Un-Aided)",213719110,Civil Engineering,EWS,47394,60.21
"2137 Nagnathappa Halge Engineering College, Parli, Beed (Un-Aided)",213724210,Computer Science and Engineering,GOPEN,40343,67.26
"2137 Nagnathappa Halge Engineering College, Parli, Beed (Un-Aided)",213724210,Computer Science and Engineering,GOBC,47079,60.82
"2137 Nagnathappa Halge Engineering College, Parli, Beed (Un-Aided)",213724210,Computer Science and Engineering,LOPEN,28920,73.12
"2137 Nagnathappa Halge Engineering College, Parli, Beed (Un-Aided)",213724210,Computer Science and Engineering,LSC,48717,55.29
"2137 Nagnathappa Halge Engineering College, Parli, Beed (Un-Aided)",213761210,Mechanical Engineering,GOPEN,47500,60.0
"2137 Nagnathappa Halge Engineering College, Parli, Beed (Un-Aided)",213761210,Mechanical Engineering,LOPEN,32262,71.49
"2138 Matsyodari Shikshan Sansathas College of Engineering and Technology, Jalna (Un-Aided)",213819110,Civil Engineering,GOPEN,37673,68.74
"2138 Matsyodari Shikshan Sansathas College of Engineering and Technology, Jalna (Un-Aided)",213819110,Civil Engineering,GSC,45136,63.53
"2138 Matsyodari Shikshan Sansathas College of Engineering and Technology, Jalna (Un-Aided)",213819110,Civil Engineering,GNTC,38345,68.37
"2138 Matsyodari Shikshan Sansathas College of Engineering and Technology, Jalna (Un-Aided)",213819110,Civil Engineering,GNTD,44415,64.24
"2138 Matsyodari Shikshan Sansathas College of Engineering and Technology, Jalna (Un-Aided)",213819110,Civil Engineering,GOBC,41943,66.21
"2138 Matsyodari Shikshan Sansathas College of Engineering and Technology, Jalna (Un-Aided)",213819110,Civil Engineering,LOPEN,33670,70.79
"2138 Matsyodari Shikshan Sansathas College of Engineering and Technology, Jalna (Un-Aided)",213819110,Civil Engineering,LSEBC,39710,67.63
"2138 Matsyodari Shikshan Sansathas College of Engineering and Technology, Jalna (Un-Aided)",213819110,Civil Engineering,EWS,37600,68.79
"2138 Matsyodari Shikshan Sansathas College of Engineering and Technology, Jalna (Un-Aided)",213824210,Computer Science and Engineering,GOPEN,17715,78.74
"2138 Matsyodari Shikshan Sansathas College of Engineering and Technology, Jalna (Un-Aided)",213824210,Computer Science and Engineering,GOBC,18696,78.18
"2138 Matsyodari Shikshan Sansathas College of Engineering and Technology, Jalna (Un-Aided)",213824210,Computer Science and Engineering,GSEBC,25035,75.0
"2138 Matsyodari Shikshan Sansathas College of Engineering and Technology, Jalna (Un-Aided)",213824210,Computer Science and Engineering,LOPEN,16991,79.14
"2138 Matsyodari Shikshan Sansathas College of Engineering and Technology, Jalna (Un-Aided)",213824210,Computer Science and Engineering,LSC,40157,67.37
"2138 Matsyodari Shikshan Sansathas College of Engineering and Technology, Jalna (Un-Aided)",213824210,Computer Science and Engineering,EWS,11143,82.57
"2138 Matsyodari Shikshan Sansathas College of Engineering and Technology, Jalna (Un-Aided)",213861210,Mechanical Engineering,GOPEN,31745,71.74
"2138 Matsyodari Shikshan Sansathas College of Engineering and Technology, Jalna (Un-Aided)",213861210,Mechanical Engineering,GSC,42618,65.74
"2138 Matsyodari Shikshan Sansathas College of Engineering and Technology, Jalna (Un-Aided)",213861210,Mechanical Engineering,GNTA,42638,65.74
"2138 Matsyodari Shikshan Sansathas College of Engineering and Technology, Jalna (Un-Aided)",213861210,Mechanical Engineering,LOPEN,35331,69.99
"2138 Matsyodari Shikshan Sansathas College of Engineering and Technology, Jalna (Un-Aided)",213861210,Mechanical Engineering,EWS,39413,67.79
"2146 Adarsh Shikshan Prasarak Mandals K. T. Patil College of Engineering and Technology, Dharashiv (Un-Aided)",214619110,Civil Engineering,GOPEN,21453,76.74
"2146 Adarsh Shikshan Prasarak Mandals K. T. Patil College of Engineering and Technology, Dharashiv (Un-Aided)",214619110,Civil Engineering,GSC,48748,55.0
"2146 Adarsh Shikshan Prasarak Mandals K. T. Patil College of Engineering and Technology, Dharashiv (Un-Aided)",214619110,Civil Engineering,GNTA,45247,63.38
"2146 Adarsh Shikshan Prasarak Mandals K. T. Patil College of Engineering and Technology, Dharashiv (Un-Aided)",214619110,Civil Engineering,GOBC,46872,61.21
"2146 Adarsh Shikshan Prasarak Mandals K. T. Patil College of Engineering and Technology, Dharashiv (Un-Aided)",214619110,Civil Engineering,GSEBC,40522,67.16
"2146 Adarsh Shikshan Prasarak Mandals K. T. Patil College of Engineering and Technology, Dharashiv (Un-Aided)",214619110,Civil Engineering,LOPEN,42571,65.78
"2146 Adarsh Shikshan Prasarak Mandals K. T. Patil College of Engineering and Technology, Dharashiv (Un-Aided)",214619110,Civil Engineering,EWS,43958,64.67
"2146 Adarsh Shikshan Prasarak Mandals K. T. Patil College of Engineering and Technology, Dharashiv (Un-Aided)",214629710,Electrical and Electronics Engineering,GOPEN,25199,75.0
"2146 Adarsh Shikshan Prasarak Mandals K. T. Patil College of Engineering and Technology, Dharashiv (Un-Aided)",214629710,Electrical and Electronics Engineering,GSC,48523,56.57
"2146 Adarsh Shikshan Prasarak Mandals K. T. Patil College of Engineering and Technology, Dharashiv (Un-Aided)",214629710,Electrical and Electronics Engineering,GNTA,41668,66.41
"2146 Adarsh Shikshan Prasarak Mandals K. T. Patil College of Engineering and Technology, Dharashiv (Un-Aided)",214629710,Electrical and Electronics Engineering,GNTB,29025,73.06
"2146 Adarsh Shikshan Prasarak Mandals K. T. Patil College of Engineering and Technology, Dharashiv (Un-Aided)",214629710,Electrical and Electronics Engineering,GOBC,48354,57.41
"2146 Adarsh Shikshan Prasarak Mandals K. T. Patil College of Engineering and Technology, Dharashiv (Un-Aided)",214629710,Electrical and Electronics Engineering,LOPEN,35134,70.06
"2146 Adarsh Shikshan Prasarak Mandals K. T. Patil College of Engineering and Technology, Dharashiv (Un-Aided)",214629710,Electrical and Electronics Engineering,LSC,39368,67.83
"2146 Adarsh Shikshan Prasarak Mandals K. T. Patil College of Engineering and Technology, Dharashiv (Un-Aided)",214629710,Electrical and Electronics Engineering,EWS,22209,76.36
"2250 Aurangabad College of Engineering, Naygaon Savangi, Aurangabad (Un-Aided)",225024210,Computer Science and Engineering,GOPEN,7999,84.65
"2250 Aurangabad College of Engineering, Naygaon Savangi, Aurangabad (Un-Aided)",225024210,Computer Science and Engineering,LOPEN,11248,82.51
"2250 Aurangabad College of Engineering, Naygaon Savangi, Aurangabad (Un-Aided)",225024210,Computer Science and Engineering,LSC,33666,70.8
"2250 Aurangabad College of Engineering, Naygaon Savangi, Aurangabad (Un-Aided)",225024210,Computer Science and Engineering,LOBC,17966,78.57
"2250 Aurangabad College of Engineering, Naygaon Savangi, Aurangabad (Un-Aided)",225024210,Computer Science and Engineering,LSEBC,16693,79.31
"2250 Aurangabad College of Engineering, Naygaon Savangi, Aurangabad (Un-Aided)",225024210,Computer Science and Engineering,EWS,41507,66.51
"2250 Aurangabad College of Engineering, Naygaon Savangi, Aurangabad (Un-Aided)",225029310,Electrical Engineering,GOPEN,16121,79.61
"2250 Aurangabad College of Engineering, Naygaon Savangi, Aurangabad (Un-Aided)",225029310,Electrical Engineering,GSC,35473,69.89
"2250 Aurangabad College of Engineering, Naygaon Savangi, Aurangabad (Un-Aided)",225029310,Electrical Engineering,GST,33385,70.94
"2250 Aurangabad College of Engineering, Naygaon Savangi, Aurangabad (Un-Aided)",225029310,Electrical Engineering,GNTA,24016,75.47
"2250 Aurangabad College of Engineering, Naygaon Savangi, Aurangabad (Un-Aided)",225029310,Electrical Engineering,GNTB,20507,77.22
"2250 Aurangabad College of Engineering, Naygaon Savangi, Aurangabad (Un-Aided)",225029310,Electrical Engineering,GNTC,33245,71.0
"2250 Aurangabad College of Engineering, Naygaon Savangi, Aurangabad (Un-Aided)",225029310,Electrical Engineering,GNTD,35463,69.89
"2250 Aurangabad College of Engineering, Naygaon Savangi, Aurangabad (Un-Aided)",225029310,Electrical Engineering,GOBC,23469,75.75
"2250 Aurangabad College of Engineering, Naygaon Savangi, Aurangabad (Un-Aided)",225029310,Electrical Engineering,GSEBC,40674,67.06
"2250 Aurangabad College of Engineering, Naygaon Savangi, Aurangabad (Un-Aided)",225029310,Electrical Engineering,LOPEN,20734,77.11
"2250 Aurangabad College of Engineering, Naygaon Savangi, Aurangabad (Un-Aided)",225029310,Electrical Engineering,LSC,30228,72.47
"2250 Aurangabad College of Engineering, Naygaon Savangi, Aurangabad (Un-Aided)",225029310,Electrical Engineering,LOBC,41902,66.24
"2250 Aurangabad College of Engineering, Naygaon Savangi, Aurangabad (Un-Aided)",225029310,Electrical Engineering,LSEBC,36714,69.28
"2250 Aurangabad College of Engineering, Naygaon Savangi, Aurangabad (Un-Aided)",225029310,Electrical Engineering,PWD-O,46586,61.63
"2250 Aurangabad College of Engineering, Naygaon Savangi, Aurangabad (Un-Aided)",225029310,Electrical Engineering,EWS,37408,68.89
"2252 Marathwada Shikshan Prasarak Mandals Shri Shivaji Institute of Engineering and Management Studies, Parbhani (Un-Aided)",225219110,Civil Engineering,GOPEN,40239,67.33
"2252 Marathwada Shikshan Prasarak Mandals Shri Shivaji Institute of Engineering and Management Studies, Parbhani (Un-Aided)",225219110,Civil Engineering,GOBC,46508,61.77
"2252 Marathwada Shikshan Prasarak Mandals Shri Shivaji Institute of Engineering and Management Studies, Parbhani (Un-Aided)",225219110,Civil Engineering,LOPEN,34279,70.47
"2252 Marathwada Shikshan Prasarak Mandals Shri Shivaji Institute of Engineering and Management Studies, Parbhani (Un-Aided)",225219110,Civil Engineering,EWS,44036,64.58
"2252 Marathwada Shikshan Prasarak Mandals Shri Shivaji Institute of Engineering and Management Studies, Parbhani (Un-Aided)",225224210,Computer Science and Engineering,GOPEN,19379,77.82
"2252 Marathwada Shikshan Prasarak Mandals Shri Shivaji Institute of Engineering and Management Studies, Parbhani (Un-Aided)",225224210,Computer Science and Engineering,GSC,33750,70.75
"2252 Marathwada Shikshan Prasarak Mandals Shri Shivaji Institute of Engineering and Management Studies, Parbhani (Un-Aided)",225224210,Computer Science and Engineering,GOBC,22222,76.36
"2252 Marathwada Shikshan Prasarak Mandals Shri Shivaji Institute of Engineering and Management Studies, Parbhani (Un-Aided)",225224210,Computer Science and Engineering,LOPEN,5407,86.71
"2252 Marathwada Shikshan Prasarak Mandals Shri Shivaji Institute of Engineering and Management Studies, Parbhani (Un-Aided)",225224210,Computer Science and Engineering,LSEBC,13679,81.03
"2252 Marathwada Shikshan Prasarak Mandals Shri Shivaji Institute of Engineering and Management Studies, Parbhani (Un-Aided)",225224210,Computer Science and Engineering,EWS,35961,69.66
"2252 Marathwada Shikshan Prasarak Mandals Shri Shivaji Institute of Engineering and Management Studies, Parbhani (Un-Aided)",225261210,Mechanical Engineering,GOPEN,31939,71.64
"2252 Marathwada Shikshan Prasarak Mandals Shri Shivaji Institute of Engineering and Management Studies, Parbhani (Un-Aided)",225261210,Mechanical Engineering,GSC,35450,69.9
"2252 Marathwada Shikshan Prasarak Mandals Shri Shivaji Institute of Engineering and Management Studies, Parbhani (Un-Aided)",225261210,Mechanical Engineering,GNTA,31942,71.64
"2252 Marathwada Shikshan Prasarak Mandals Shri Shivaji Institute of Engineering and Management Studies, Parbhani (Un-Aided)",225261210,Mechanical Engineering,GNTB,44393,64.26
"2252 Marathwada Shikshan Prasarak Mandals Shri Shivaji Institute of Engineering and Management Studies, Parbhani (Un-Aided)",225261210,Mechanical Engineering,LOPEN,48348,57.43
"2252 Marathwada Shikshan Prasarak Mandals Shri Shivaji Institute of Engineering and Management Studies, Parbhani (Un-Aided)",225261210,Mechanical Engineering,EWS,12101,82.0
"2254 Vilasrao Deshmukh Foundation Group of Institutions, Latur (Un-Aided)",225419110,Civil Engineering,GOPEN,39228,67.89
"2254 Vilasrao Deshmukh Foundation Group of Institutions, Latur (Un-Aided)",225419110,Civil Engineering,GSC,41177,66.74
"2254 Vilasrao Deshmukh Foundation Group of Institutions, Latur (Un-Aided)",225419110,Civil Engineering,GNTB,46573,61.65
"2254 Vilasrao Deshmukh Foundation Group of Institutions, Latur (Un-Aided)",225419110,Civil Engineering,GNTC,46489,61.79
"2254 Vilasrao Deshmukh Foundation Group of Institutions, Latur (Un-Aided)",225419110,Civil Engineering,GNTD,48481,56.79
"2254 Vilasrao Deshmukh Foundation Group of Institutions, Latur (Un-Aided)",225419110,Civil Engineering,GOBC,46986,61.0
"2254 Vilasrao Deshmukh Foundation Group of Institutions, Latur (Un-Aided)",225419110,Civil Engineering,LOPEN,17354,78.95
"2254 Vilasrao Deshmukh Foundation Group of Institutions, Latur (Un-Aided)",225419110,Civil Engineering,LSC,35269,70.0
"2254 Vilasrao Deshmukh Foundation Group of Institutions, Latur (Un-Aided)",225419110,Civil Engineering,LNTC,24848,75.05
"2254 Vilasrao Deshmukh Foundation Group of Institutions, Latur (Un-Aided)",225419110,Civil Engineering,EWS,37224,69.0
"2254 Vilasrao Deshmukh Foundation Group of Institutions, Latur (Un-Aided)",225437210,Electronics and Telecommunication Engg,GOPEN,34695,70.29
"2254 Vilasrao Deshmukh Foundation Group of Institutions, Latur (Un-Aided)",225437210,Electronics and Telecommunication Engg,GSEBC,47623,60.0
"2254 Vilasrao Deshmukh Foundation Group of Institutions, Latur (Un-Aided)",225437210,Electronics and Telecommunication Engg,LOPEN,26608,74.18
"2254 Vilasrao Deshmukh Foundation Group of Institutions, Latur (Un-Aided)",225437210,Electronics and Telecommunication Engg,LNTC,39577,67.71
"2254 Vilasrao Deshmukh Foundation Group of Institutions, Latur (Un-Aided)",225437210,Electronics and Telecommunication Engg,LOBC,42939,65.49
"2254 Vilasrao Deshmukh Foundation Group of Institutions, Latur (Un-Aided)",225437210,Electronics and Telecommunication Engg,EWS,43728,64.88
"2254 Vilasrao Deshmukh Foundation Group of Institutions, Latur (Un-Aided)",225461210,Mechanical Engineering,GOPEN,47750,59.36
"2254 Vilasrao Deshmukh Foundation Group of Institutions, Latur (Un-Aided)",225461210,Mechanical Engineering,LOPEN,43541,65.03
"2282 Aditya Education Trusts Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed (Un-Aided)",228224510,Computer Engineering,GOPEN,45914,62.57
"2282 Aditya Education Trusts Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed (Un-Aided)",228224510,Computer Engineering,GNTA,46289,62.06
"2282 Aditya Education Trusts Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed (Un-Aided)",228224510,Computer Engineering,GNTC,48456,56.91
"2282 Aditya Education Trusts Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed (Un-Aided)",228224510,Computer Engineering,GOBC,48655,55.6
"2282 Aditya Education Trusts Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed (Un-Aided)",228224510,Computer Engineering,LOPEN,47177,60.62
"2282 Aditya Education Trusts Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed (Un-Aided)",228224510,Computer Engineering,LOBC,48055,58.47
"2282 Aditya Education Trusts Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed (Un-Aided)",228224510,Computer Engineering,EWS,35337,69.95
"2282 Aditya Education Trusts Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed (Un-Aided)",228290010,Electronics and Computer Science,GOPEN,48246,57.89
"2282 Aditya Education Trusts Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed (Un-Aided)",228290010,Electronics and Computer Science,LOPEN,41076,66.8
"2282 Aditya Education Trusts Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed (Un-Aided)",228290010,Electronics and Computer Science,EWS,45157,63.49
2508 GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED. (Un-Aided),250819110,Civil Engineering,GOPEN,44972,63.68
2508 GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED. (Un-Aided),250819110,Civil Engineering,LOPEN,47245,60.47
2508 GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED. (Un-Aided),250819110,Civil Engineering,EWS,36456,69.42
2508 GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED. (Un-Aided),250824510,Computer Engineering,GOPEN,25580,74.97
2508 GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED. (Un-Aided),250824510,Computer Engineering,GSC,34291,70.47
2508 GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED. (Un-Aided),250824510,Computer Engineering,GNTB,37386,68.91
2508 GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED. (Un-Aided),250824510,Computer Engineering,GOBC,41828,66.3
2508 GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED. (Un-Aided),250824510,Computer Engineering,GSEBC,29971,72.62
2508 GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED. (Un-Aided),250824510,Computer Engineering,LOPEN,17716,78.74
2508 GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED. (Un-Aided),250824510,Computer Engineering,LSC,27316,73.83
2508 GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED. (Un-Aided),250824510,Computer Engineering,LNTA,23656,75.66
2508 GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED. (Un-Aided),250824510,Computer Engineering,LNTC,19662,77.66
2508 GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED. (Un-Aided),250824510,Computer Engineering,LOBC,31801,71.71
2508 GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED. (Un-Aided),250824510,Computer Engineering,EWS,25830,74.97
2508 GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED. (Un-Aided),250829310,Electrical Engineering,GOPEN,42844,65.56
2508 GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED. (Un-Aided),250829310,Electrical Engineering,GSC,47720,59.44
2508 GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED. (Un-Aided),250829310,Electrical Engineering,GNTC,43726,64.88
2508 GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED. (Un-Aided),250829310,Electrical Engineering,LOPEN,34596,70.33
2508 GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED. (Un-Aided),250829310,Electrical Engineering,LSC,35623,69.83
2508 GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED. (Un-Aided),250850310,Food Technology,LOPEN,45263,63.37
2508 GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED. (Un-Aided),250861210,Mechanical Engineering,GOPEN,45008,63.64
2508 GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED. (Un-Aided),250861210,Mechanical Engineering,LOPEN,38805,68.12
2508 GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED. (Un-Aided),250891410,Safety and Fire Engineering,GOPEN,48909,53.25
2516 International Centre Of Excellence In Engineering and Management (ICEEM) (Un-Aided),251619110,Civil Engineering,GOPEN,48858,53.95
2516 International Centre Of Excellence In Engineering and Management (ICEEM) (Un-Aided),251619110,Civil Engineering,LOPEN,47787,59.26
2516 International Centre Of Excellence In Engineering and Management (ICEEM) (Un-Aided),251624210,Computer Science and Engineering,GOPEN,25775,74.97
2516 International Centre Of Excellence In Engineering and Management (ICEEM) (Un-Aided),251624210,Computer Science and Engineering,GSC,36277,69.5
2516 International Centre Of Excellence In Engineering and Management (ICEEM) (Un-Aided),251624210,Computer Science and Engineering,GNTA,36433,69.43
2516 International Centre Of Excellence In Engineering and Management (ICEEM) (Un-Aided),251624210,Computer Science and Engineering,GNTB,46333,62.0
2516 International Centre Of Excellence In Engineering and Management (ICEEM) (Un-Aided),251624210,Computer Science and Engineering,GNTC,39271,67.89
2516 International Centre Of Excellence In Engineering and Management (ICEEM) (Un-Aided),251624210,Computer Science and Engineering,GOBC,32837,71.2
2516 International Centre Of Excellence In Engineering and Management (ICEEM) (Un-Aided),251624210,Computer Science and Engineering,GSEBC,35878,69.69
2516 International Centre Of Excellence In Engineering and Management (ICEEM) (Un-Aided),251624210,Computer Science and Engineering,LOPEN,24303,75.31
2516 International Centre Of Excellence In Engineering and Management (ICEEM) (Un-Aided),251624210,Computer Science and Engineering,LSC,38797,68.13
2516 International Centre Of Excellence In Engineering and Management (ICEEM) (Un-Aided),251624210,Computer Science and Engineering,LOBC,33229,71.0
2516 International Centre Of Excellence In Engineering and Management (ICEEM) (Un-Aided),251624210,Computer Science and Engineering,LSEBC,35725,69.77
2516 International Centre Of Excellence In Engineering and Management (ICEEM) (Un-Aided),251624210,Computer Science and Engineering,EWS,43684,64.91
2516 International Centre Of Excellence In Engineering and Management (ICEEM) (Un-Aided),251629710,Electrical and Electronics Engineering,GOPEN,44846,63.82
2516 International Centre Of Excellence In Engineering and Management (ICEEM) (Un-Aided),251629710,Electrical and Electronics Engineering,GOBC,47773,59.29
2516 International Centre Of Excellence In Engineering and Management (ICEEM) (Un-Aided),251629710,Electrical and Electronics Engineering,LOPEN,44243,64.39
2516 International Centre Of Excellence In Engineering and Management (ICEEM) (Un-Aided),251661210,Mechanical Engineering,GOPEN,42312,65.95
