college_name,choice_code,course_name,category,rank,percentile
"2020 Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",202060610,Production Engineering,LOBC,19756,80.65
"2020 Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",202060610,Production Engineering,EWS,50525,66.31
"2020 Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",202061210,Mechanical Engineering,GOPEN,3812,89.79
"2020 Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",202061210,Mechanical Engineering,GST,26700,77.64
"2020 Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",202061210,Mechanical Engineering,GOBC,4108,89.53
"2020 Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",202061210,Mechanical Engineering,GSEBC,4083,89.54
"2020 Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",202061210,Mechanical Engineering,LOPEN,3086,90.41
"2020 Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",202061210,Mechanical Engineering,LSC,3995,89.65
"2020 Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",202061210,Mechanical Engineering,EWS,4314,89.35
"2020 Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",202089610,Textile Technology,GOPEN,5058,88.78
"2020 Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",202089610,Textile Technology,GSC,27186,77.4
"2020 Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",202089610,Textile Technology,GOBC,14862,82.97
"2020 Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded (Government-Aided Autonomous)",202089610,Textile Technology,LOPEN,11237,84.86
"2021 University Department of Chemical Technology, Aurangabad (University Department)",202150310,Food Technology,LOPEN,24299,78.67
"2021 University Department of Chemical Technology, Aurangabad (University Department)",202181610,Pharmaceutical and Fine Chemical Technology,GOPEN,44290,69.9
2111 Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),211119110,Civil Engineering,GOPEN,50054,66.63
2111 Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),211119110,Civil Engineering,LOPEN,46788,68.59
2111 Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),211119110,Civil Engineering,MI,57376,56.0
2111 Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),211124210,Computer Science and Engineering,GOPEN,35780,73.77
2111 Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),211124210,Computer Science and Engineering,LOPEN,36233,73.6
2111 Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),211124210,Computer Science and Engineering,MI,53877,63.41
2111 Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),211129310,Electrical Engineering,GOPEN,32458,75.18
2111 Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),211129310,Electrical Engineering,LOPEN,25956,77.94
2111 Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),211129310,Electrical Engineering,MI,57750,51.0
2111 Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),211161210,Mechanical Engineering,GOPEN,48241,67.76
2111 Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),211161210,Mechanical Engineering,LOPEN,55627,61.11
2111 Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),211161210,Mechanical Engineering,MI,56487,59.33
2111 Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),211192110,Artificial Intelligence and Machine Learning,GOPEN,56726,58.63
2111 Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),211192110,Artificial Intelligence and Machine Learning,LOPEN,53378,63.94
2111 Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),211192110,Artificial Intelligence and Machine Learning,MI,46461,68.76
2111 Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),211199510,Artificial Intelligence and Data Science,GOPEN,56244,60.0
2111 Everest Educational Societys Group of Institutions (Un-Aided Religious Minority - Muslim),211199510,Artificial Intelligence and Data Science,MI,52963,64.35
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211219110,Civil Engineering,GOPEN,30446,76.0
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211219110,Civil Engineering,GSC,38952,72.37
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211219110,Civil Engineering,GNTC,34257,74.42
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211219110,Civil Engineering,GOBC,40043,71.89
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211219110,Civil Engineering,GSEBC,32990,75.0
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211219110,Civil Engineering,LOPEN,26291,77.81
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211219110,Civil Engineering,LSC,55960,60.47
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211219110,Civil Engineering,LNTA,33348,75.0
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211219110,Civil Engineering,LOBC,55464,61.37
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211219110,Civil Engineering,EWS,51679,65.47
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211224210,Computer Science and Engineering,GOPEN,20173,80.46
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211224210,Computer Science and Engineering,GSC,31032,75.78
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211224210,Computer Science and Engineering,GST,52086,65.15
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211224210,Computer Science and Engineering,GNTA,24522,78.57
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211224210,Computer Science and Engineering,GNTB,21842,79.71
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211224210,Computer Science and Engineering,GNTC,29714,76.34
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211224210,Computer Science and Engineering,GNTD,20803,80.17
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211224210,Computer Science and Engineering,GOBC,23468,79.0
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211224210,Computer Science and Engineering,GSEBC,22690,79.33
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211224210,Computer Science and Engineering,LOPEN,14088,83.37
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211224210,Computer Science and Engineering,LSC,21391,79.89
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211224210,Computer Science and Engineering,LNTC,21876,79.71
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211224210,Computer Science and Engineering,LOBC,18796,81.09
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211224210,Computer Science and Engineering,LSEBC,21080,80.06
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211224210,Computer Science and Engineering,PWD-O,51216,65.82
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211224210,Computer Science and Engineering,EWS,32808,75.04
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211291210,Computer Science and Engineering(Data Science),GOPEN,25564,78.11
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211291210,Computer Science and Engineering(Data Science),GSC,31627,75.54
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211291210,Computer Science and Engineering(Data Science),GNTA,33896,74.97
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211291210,Computer Science and Engineering(Data Science),GNTC,30249,76.11
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211291210,Computer Science and Engineering(Data Science),GOBC,27897,77.09
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211291210,Computer Science and Engineering(Data Science),GSEBC,26254,77.83
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211291210,Computer Science and Engineering(Data Science),LOPEN,24804,78.44
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211291210,Computer Science and Engineering(Data Science),LOBC,25682,78.06
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211291210,Computer Science and Engineering(Data Science),EWS,33910,74.97
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211293210,5G,GOPEN,49516,66.97
"2112 Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",211293210,5G,LOPEN,49511,66.97
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211301110,Agricultural Engineering,GOPEN,37122,73.2
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211301110,Agricultural Engineering,LOPEN,26157,77.86
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211319110,Civil Engineering,PWDR-OBC,45092,69.49
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211319110,Civil Engineering,GOPEN,13569,83.63
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211319110,Civil Engineering,GSC,16713,82.06
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211319110,Civil Engineering,GNTA,14111,83.36
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211319110,Civil Engineering,GOBC,14005,83.42
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211319110,Civil Engineering,LOPEN,8014,86.74
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211319110,Civil Engineering,LSC,17279,81.79
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211319110,Civil Engineering,LST,33200,75.0
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211319110,Civil Engineering,LNTC,25789,78.0
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211319110,Civil Engineering,LOBC,20918,80.11
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211319110,Civil Engineering,LSEBC,15054,82.88
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211319110,Civil Engineering,EWS,19685,80.68
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211324210,Computer Science and Engineering,PWDR-OBC,56181,60.06
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211324210,Computer Science and Engineering,GOPEN,7062,87.37
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211324210,Computer Science and Engineering,GSC,17063,81.89
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211324210,Computer Science and Engineering,GNTA,10308,85.38
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211324210,Computer Science and Engineering,GNTB,17016,81.94
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211324210,Computer Science and Engineering,GNTC,10935,85.03
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211324210,Computer Science and Engineering,GNTD,7482,87.09
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211324210,Computer Science and Engineering,GOBC,8295,86.57
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211324210,Computer Science and Engineering,GSEBC,7917,86.8
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211324210,Computer Science and Engineering,LOPEN,3752,89.83
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211324210,Computer Science and Engineering,LOBC,4616,89.12
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211324210,Computer Science and Engineering,EWS,7729,86.94
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211325710,Computer Science and Design,GOPEN,9058,86.11
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211325710,Computer Science and Design,GSC,19672,80.69
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211325710,Computer Science and Design,GNTC,16583,82.13
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211325710,Computer Science and Design,GOBC,13273,83.77
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211325710,Computer Science and Design,GSEBC,11519,84.71
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211325710,Computer Science and Design,LOPEN,10037,85.54
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211325710,Computer Science and Design,LNTA,29803,76.29
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211325710,Computer Science and Design,LOBC,18117,81.41
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211325710,Computer Science and Design,EWS,30463,76.0
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211326310,Artificial Intelligence (AI) and Data Science,GOPEN,7950,86.8
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211326310,Artificial Intelligence (AI) and Data Science,GSC,15961,82.44
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211326310,Artificial Intelligence (AI) and Data Science,GOBC,9062,86.11
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211326310,Artificial Intelligence (AI) and Data Science,LOPEN,5731,88.29
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211326310,Artificial Intelligence (AI) and Data Science,LNTB,20515,80.29
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211326310,Artificial Intelligence (AI) and Data Science,LNTC,21910,79.7
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211326310,Artificial Intelligence (AI) and Data Science,LOBC,8653,86.34
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211326310,Artificial Intelligence (AI) and Data Science,LSEBC,13590,83.6
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211326310,Artificial Intelligence (AI) and Data Science,EWS,14367,83.22
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211337210,Electronics and Telecommunication Engg,GOPEN,9562,85.82
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211337210,Electronics and Telecommunication Engg,LOPEN,2374,91.24
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211337210,Electronics and Telecommunication Engg,LSC,18853,81.06
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211337210,Electronics and Telecommunication Engg,LOBC,16332,82.24
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211337210,Electronics and Telecommunication Engg,LSEBC,7979,86.76
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211337210,Electronics and Telecommunication Engg,EWS,42860,70.59
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211350110,Plastic and Polymer Engineering,GOPEN,54548,62.65
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211350110,Plastic and Polymer Engineering,LOPEN,47212,68.34
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211361210,Mechanical Engineering,GOPEN,25755,78.05
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211361210,Mechanical Engineering,GSC,38779,72.46
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211361210,Mechanical Engineering,GNTB,29881,76.26
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211361210,Mechanical Engineering,GNTC,31880,75.43
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211361210,Mechanical Engineering,GNTD,48203,67.78
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211361210,Mechanical Engineering,GOBC,32597,75.13
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211361210,Mechanical Engineering,GSEBC,34753,74.21
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211361210,Mechanical Engineering,LOPEN,34780,74.21
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211361210,Mechanical Engineering,LSC,37813,72.88
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211361210,Mechanical Engineering,LNTA,50893,66.05
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211361210,Mechanical Engineering,LOBC,39391,72.18
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211361210,Mechanical Engineering,EWS,57160,57.08
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211384410,Electronics and Computer Engineering,GOPEN,13086,83.89
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211384410,Electronics and Computer Engineering,GSC,20799,80.17
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211384410,Electronics and Computer Engineering,GOBC,15278,82.77
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211384410,Electronics and Computer Engineering,GSEBC,13112,83.88
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211384410,Electronics and Computer Engineering,LOPEN,12804,84.0
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211384410,Electronics and Computer Engineering,LSC,36122,73.65
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211384410,Electronics and Computer Engineering,LNTB,51784,65.39
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211384410,Electronics and Computer Engineering,LNTC,36256,73.59
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211384410,Electronics and Computer Engineering,LOBC,15886,82.46
"2113 G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",211384410,Electronics and Computer Engineering,EWS,56994,57.72
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211419110,Civil Engineering,PWDR-OBC,50896,66.05
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211419110,Civil Engineering,GOPEN,11379,84.79
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211419110,Civil Engineering,GSC,21943,79.68
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211419110,Civil Engineering,GST,46525,68.74
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211419110,Civil Engineering,GNTB,16950,81.95
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211419110,Civil Engineering,GNTC,12396,84.21
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211419110,Civil Engineering,GNTD,16571,82.13
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211419110,Civil Engineering,GOBC,24833,78.42
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211419110,Civil Engineering,GSEBC,13781,83.53
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211419110,Civil Engineering,LOPEN,7824,86.88
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211419110,Civil Engineering,LSC,21528,79.84
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211419110,Civil Engineering,LOBC,21250,79.95
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211419110,Civil Engineering,LSEBC,9090,86.11
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211419110,Civil Engineering,EWS,27842,77.11
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211424210,Computer Science and Engineering,PWDR-OBC,46240,68.88
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211424210,Computer Science and Engineering,GOPEN,7433,87.12
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211424210,Computer Science and Engineering,GSC,10220,85.43
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211424210,Computer Science and Engineering,GNTA,10748,85.14
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211424210,Computer Science and Engineering,GOBC,9850,85.66
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211424210,Computer Science and Engineering,GSEBC,8738,86.29
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211424210,Computer Science and Engineering,LOPEN,5989,88.06
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211424210,Computer Science and Engineering,LSC,9845,85.66
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211424210,Computer Science and Engineering,LNTC,21292,79.94
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211424210,Computer Science and Engineering,EWS,9064,86.11
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211437210,Electronics and Telecommunication Engg,GOPEN,12114,84.35
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211437210,Electronics and Telecommunication Engg,GSC,28401,76.88
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211437210,Electronics and Telecommunication Engg,GNTB,22919,79.24
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211437210,Electronics and Telecommunication Engg,GOBC,20396,80.35
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211437210,Electronics and Telecommunication Engg,GSEBC,13531,83.65
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211437210,Electronics and Telecommunication Engg,LOPEN,8236,86.61
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211437210,Electronics and Telecommunication Engg,LSC,27435,77.29
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211437210,Electronics and Telecommunication Engg,LNTC,24335,78.65
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211437210,Electronics and Telecommunication Engg,LNTD,15290,82.76
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211437210,Electronics and Telecommunication Engg,LOBC,12543,84.12
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211437210,Electronics and Telecommunication Engg,EWS,35383,73.94
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211461210,Mechanical Engineering,GOPEN,25512,78.15
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211461210,Mechanical Engineering,GSC,29315,76.51
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211461210,Mechanical Engineering,GNTA,31737,75.49
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211461210,Mechanical Engineering,GNTD,46308,68.85
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211461210,Mechanical Engineering,GOBC,32187,75.29
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211461210,Mechanical Engineering,GSEBC,31153,75.74
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211461210,Mechanical Engineering,LOPEN,25230,78.27
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211461210,Mechanical Engineering,LSC,27023,77.47
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211461210,Mechanical Engineering,LOBC,30157,76.15
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211461210,Mechanical Engineering,EWS,47023,68.46
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPEN,9674,85.76
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GSC,16058,82.4
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOBC,11425,84.76
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),LOPEN,9753,85.71
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),LOBC,10318,85.37
"2114 Deogiri Institute of Engineering and Management Studies, Aurangabad (Un-Aided)",211491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),LSEBC,10113,85.49
